The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None}.
                                                                                                                                                               
{'loss': 0.666, 'grad_norm': 0.6653291583061218, 'learning_rate': 0.00019979010704540686, 'epoch': 0.0}
{'loss': 0.0564, 'grad_norm': 0.46632373332977295, 'learning_rate': 9.229226427855128e-05, 'epoch': 1.62}
{'loss': 0.0555, 'grad_norm': 0.3453105092048645, 'learning_rate': 9.205904988455888e-05, 'epoch': 1.62}
{'loss': 0.0532, 'grad_norm': 0.5476674437522888, 'learning_rate': 9.182583549056648e-05, 'epoch': 1.62}
{'loss': 0.0585, 'grad_norm': 0.9108968377113342, 'learning_rate': 9.159262109657409e-05, 'epoch': 1.63}
{'loss': 0.0527, 'grad_norm': 0.8065625429153442, 'learning_rate': 9.135940670258169e-05, 'epoch': 1.63}
{'loss': 0.0581, 'grad_norm': 0.7371231913566589, 'learning_rate': 9.112619230858928e-05, 'epoch': 1.63}
{'loss': 0.0538, 'grad_norm': 0.523628830909729, 'learning_rate': 9.089297791459689e-05, 'epoch': 1.64}
{'loss': 0.0568, 'grad_norm': 0.6429821252822876, 'learning_rate': 9.06597635206045e-05, 'epoch': 1.64}
{'loss': 0.0551, 'grad_norm': 0.5794928669929504, 'learning_rate': 9.04265491266121e-05, 'epoch': 1.64}
{'loss': 0.0538, 'grad_norm': 0.8049352765083313, 'learning_rate': 9.019333473261971e-05, 'epoch': 1.65}
{'loss': 0.0495, 'grad_norm': 0.5686722993850708, 'learning_rate': 8.996012033862731e-05, 'epoch': 1.65}
{'loss': 0.0503, 'grad_norm': 0.45498400926589966, 'learning_rate': 8.97269059446349e-05, 'epoch': 1.65}
{'loss': 0.0576, 'grad_norm': 0.5283955335617065, 'learning_rate': 8.949369155064251e-05, 'epoch': 1.66}
{'loss': 0.0539, 'grad_norm': 0.46727973222732544, 'learning_rate': 8.926047715665011e-05, 'epoch': 1.66}
{'loss': 0.0534, 'grad_norm': 0.6512596607208252, 'learning_rate': 8.902726276265772e-05, 'epoch': 1.67}
{'loss': 0.0568, 'grad_norm': 0.3009394705295563, 'learning_rate': 8.879404836866532e-05, 'epoch': 1.67}
{'loss': 0.0564, 'grad_norm': 0.42618900537490845, 'learning_rate': 8.856083397467292e-05, 'epoch': 1.67}
{'loss': 0.0568, 'grad_norm': 0.48178350925445557, 'learning_rate': 8.832761958068053e-05, 'epoch': 1.68}
{'loss': 0.054, 'grad_norm': 0.8756287097930908, 'learning_rate': 8.809440518668812e-05, 'epoch': 1.68}
{'loss': 0.0587, 'grad_norm': 0.5254520177841187, 'learning_rate': 8.786119079269572e-05, 'epoch': 1.68}
{'loss': 0.0553, 'grad_norm': 0.5172853469848633, 'learning_rate': 8.762797639870334e-05, 'epoch': 1.69}
{'loss': 0.0534, 'grad_norm': 0.6448092460632324, 'learning_rate': 8.739476200471094e-05, 'epoch': 1.69}
{'loss': 0.0537, 'grad_norm': 0.5119822025299072, 'learning_rate': 8.716154761071855e-05, 'epoch': 1.69}
{'loss': 0.0541, 'grad_norm': 0.6095448732376099, 'learning_rate': 8.692833321672615e-05, 'epoch': 1.7}
{'loss': 0.0558, 'grad_norm': 0.5165019631385803, 'learning_rate': 8.669511882273374e-05, 'epoch': 1.7}
{'loss': 0.05, 'grad_norm': 0.47920483350753784, 'learning_rate': 8.646190442874134e-05, 'epoch': 1.7}
{'loss': 0.059, 'grad_norm': 0.8384657502174377, 'learning_rate': 8.622869003474895e-05, 'epoch': 1.71}
{'loss': 0.058, 'grad_norm': 0.4969952702522278, 'learning_rate': 8.599547564075655e-05, 'epoch': 1.71}
{'loss': 0.0604, 'grad_norm': 0.5675467252731323, 'learning_rate': 8.576226124676415e-05, 'epoch': 1.71}
{'loss': 0.0539, 'grad_norm': 0.6569538712501526, 'learning_rate': 8.552904685277176e-05, 'epoch': 1.72}
{'loss': 0.0567, 'grad_norm': 0.4172612130641937, 'learning_rate': 8.529583245877936e-05, 'epoch': 1.72}
{'loss': 0.0573, 'grad_norm': 0.5620272159576416, 'learning_rate': 8.506261806478697e-05, 'epoch': 1.72}
{'loss': 0.0549, 'grad_norm': 0.47546300292015076, 'learning_rate': 8.482940367079456e-05, 'epoch': 1.73}
{'loss': 0.0543, 'grad_norm': 0.5066969990730286, 'learning_rate': 8.459618927680217e-05, 'epoch': 1.73}
{'loss': 0.059, 'grad_norm': 0.6090704798698425, 'learning_rate': 8.436763917068962e-05, 'epoch': 1.74}
{'loss': 0.0565, 'grad_norm': 0.5805884599685669, 'learning_rate': 8.413442477669722e-05, 'epoch': 1.74}
{'loss': 0.056, 'grad_norm': 0.5135217308998108, 'learning_rate': 8.390121038270482e-05, 'epoch': 1.74}
{'loss': 0.0519, 'grad_norm': 0.27622708678245544, 'learning_rate': 8.366799598871243e-05, 'epoch': 1.75}
{'loss': 0.0546, 'grad_norm': 0.5686271786689758, 'learning_rate': 8.343478159472003e-05, 'epoch': 1.75}
{'loss': 0.058, 'grad_norm': 0.5012370347976685, 'learning_rate': 8.320156720072763e-05, 'epoch': 1.75}
{'loss': 0.0555, 'grad_norm': 0.3267654478549957, 'learning_rate': 8.296835280673524e-05, 'epoch': 1.76}
{'loss': 0.0548, 'grad_norm': 0.4598155617713928, 'learning_rate': 8.273513841274284e-05, 'epoch': 1.76}
{'loss': 0.0535, 'grad_norm': 0.7275318503379822, 'learning_rate': 8.250192401875045e-05, 'epoch': 1.76}
{'loss': 0.0563, 'grad_norm': 0.4834376573562622, 'learning_rate': 8.226870962475805e-05, 'epoch': 1.77}
{'loss': 0.0531, 'grad_norm': 0.5739601254463196, 'learning_rate': 8.203549523076565e-05, 'epoch': 1.77}
{'loss': 0.0522, 'grad_norm': 0.41732069849967957, 'learning_rate': 8.180228083677324e-05, 'epoch': 1.77}
{'loss': 0.0514, 'grad_norm': 0.6364061236381531, 'learning_rate': 8.156906644278085e-05, 'epoch': 1.78}
{'loss': 0.0506, 'grad_norm': 0.37894752621650696, 'learning_rate': 8.133585204878845e-05, 'epoch': 1.78}
{'loss': 0.0511, 'grad_norm': 0.5934144854545593, 'learning_rate': 8.110263765479605e-05, 'epoch': 1.78}
{'loss': 0.0538, 'grad_norm': 0.5094985961914062, 'learning_rate': 8.086942326080366e-05, 'epoch': 1.79}
{'loss': 0.0535, 'grad_norm': 0.5539102554321289, 'learning_rate': 8.063620886681126e-05, 'epoch': 1.79}
{'loss': 0.0554, 'grad_norm': 0.49624934792518616, 'learning_rate': 8.040299447281887e-05, 'epoch': 1.79}
{'loss': 0.0519, 'grad_norm': 0.5677503347396851, 'learning_rate': 8.016978007882647e-05, 'epoch': 1.8}
{'loss': 0.0522, 'grad_norm': 0.46137043833732605, 'learning_rate': 7.993656568483407e-05, 'epoch': 1.8}
{'loss': 0.0581, 'grad_norm': 0.5518800020217896, 'learning_rate': 7.970335129084168e-05, 'epoch': 1.81}
{'loss': 0.0521, 'grad_norm': 0.5858204364776611, 'learning_rate': 7.947013689684928e-05, 'epoch': 1.81}
{'loss': 0.0576, 'grad_norm': 0.5115471482276917, 'learning_rate': 7.923692250285688e-05, 'epoch': 1.81}
{'loss': 0.0565, 'grad_norm': 0.6801149845123291, 'learning_rate': 7.900370810886449e-05, 'epoch': 1.82}
{'loss': 0.0573, 'grad_norm': 0.4050951898097992, 'learning_rate': 7.877049371487208e-05, 'epoch': 1.82}
{'loss': 0.0601, 'grad_norm': 0.5933715105056763, 'learning_rate': 7.853727932087968e-05, 'epoch': 1.82}
{'loss': 0.0527, 'grad_norm': 0.5341162085533142, 'learning_rate': 7.830406492688729e-05, 'epoch': 1.83}
{'loss': 0.0541, 'grad_norm': 0.6589019894599915, 'learning_rate': 7.807085053289489e-05, 'epoch': 1.83}
{'loss': 0.0495, 'grad_norm': 0.3567843735218048, 'learning_rate': 7.78376361389025e-05, 'epoch': 1.83}
{'loss': 0.0559, 'grad_norm': 0.4891680181026459, 'learning_rate': 7.76044217449101e-05, 'epoch': 1.84}
{'loss': 0.0565, 'grad_norm': 0.47830113768577576, 'learning_rate': 7.73712073509177e-05, 'epoch': 1.84}
{'loss': 0.0537, 'grad_norm': 0.47277551889419556, 'learning_rate': 7.71379929569253e-05, 'epoch': 1.84}
{'loss': 0.0506, 'grad_norm': 0.514058530330658, 'learning_rate': 7.690477856293291e-05, 'epoch': 1.85}
{'loss': 0.054, 'grad_norm': 0.45781177282333374, 'learning_rate': 7.667156416894051e-05, 'epoch': 1.85}
{'loss': 0.0532, 'grad_norm': 0.3494858145713806, 'learning_rate': 7.643834977494812e-05, 'epoch': 1.85}
{'loss': 0.0575, 'grad_norm': 0.49650099873542786, 'learning_rate': 7.620513538095572e-05, 'epoch': 1.86}
{'loss': 0.0522, 'grad_norm': 0.28046783804893494, 'learning_rate': 7.597192098696332e-05, 'epoch': 1.86}
{'loss': 0.0525, 'grad_norm': 0.8795501589775085, 'learning_rate': 7.573870659297091e-05, 'epoch': 1.86}
{'loss': 0.05, 'grad_norm': 0.5596286058425903, 'learning_rate': 7.550549219897852e-05, 'epoch': 1.87}
{'loss': 0.057, 'grad_norm': 0.4490068554878235, 'learning_rate': 7.527227780498612e-05, 'epoch': 1.87}
{'loss': 0.0507, 'grad_norm': 0.5171645283699036, 'learning_rate': 7.503906341099373e-05, 'epoch': 1.88}
{'loss': 0.0562, 'grad_norm': 0.39796608686447144, 'learning_rate': 7.480584901700133e-05, 'epoch': 1.88}
{'loss': 0.0511, 'grad_norm': 1.110534906387329, 'learning_rate': 7.457263462300895e-05, 'epoch': 1.88}
{'loss': 0.0481, 'grad_norm': 0.5069900751113892, 'learning_rate': 7.433942022901655e-05, 'epoch': 1.89}
{'loss': 0.0521, 'grad_norm': 0.4811016321182251, 'learning_rate': 7.410620583502414e-05, 'epoch': 1.89}
{'loss': 0.045, 'grad_norm': 0.2820877134799957, 'learning_rate': 7.387299144103174e-05, 'epoch': 1.89}
{'loss': 0.0521, 'grad_norm': 0.5150032639503479, 'learning_rate': 7.363977704703935e-05, 'epoch': 1.9}
{'loss': 0.0524, 'grad_norm': 0.4950041174888611, 'learning_rate': 7.340656265304695e-05, 'epoch': 1.9}
{'loss': 0.0528, 'grad_norm': 0.34443777799606323, 'learning_rate': 7.317334825905456e-05, 'epoch': 1.9}
{'loss': 0.0504, 'grad_norm': 0.5327948331832886, 'learning_rate': 7.294013386506216e-05, 'epoch': 1.91}
{'loss': 0.0486, 'grad_norm': 0.38978609442710876, 'learning_rate': 7.270691947106976e-05, 'epoch': 1.91}
{'loss': 0.0509, 'grad_norm': 0.6524206399917603, 'learning_rate': 7.247370507707735e-05, 'epoch': 1.91}
{'loss': 0.0537, 'grad_norm': 0.5279800891876221, 'learning_rate': 7.224049068308496e-05, 'epoch': 1.92}
{'loss': 0.0526, 'grad_norm': 0.577536404132843, 'learning_rate': 7.200727628909256e-05, 'epoch': 1.92}
{'loss': 0.0508, 'grad_norm': 0.3950274884700775, 'learning_rate': 7.177872618298002e-05, 'epoch': 1.92}
{'loss': 0.0558, 'grad_norm': 0.7929338216781616, 'learning_rate': 7.154551178898762e-05, 'epoch': 1.93}
{'loss': 0.0516, 'grad_norm': 0.569093644618988, 'learning_rate': 7.131229739499522e-05, 'epoch': 1.93}
{'loss': 0.0516, 'grad_norm': 0.2879408895969391, 'learning_rate': 7.107908300100283e-05, 'epoch': 1.93}
{'loss': 0.0507, 'grad_norm': 0.5763453841209412, 'learning_rate': 7.084586860701042e-05, 'epoch': 1.94}
{'loss': 0.05, 'grad_norm': 0.34597766399383545, 'learning_rate': 7.061265421301802e-05, 'epoch': 1.94}
{'loss': 0.0511, 'grad_norm': 0.5204997062683105, 'learning_rate': 7.037943981902564e-05, 'epoch': 1.95}
{'loss': 0.054, 'grad_norm': 0.3704354465007782, 'learning_rate': 7.014622542503324e-05, 'epoch': 1.95}
{'loss': 0.0525, 'grad_norm': 0.4873429238796234, 'learning_rate': 6.991301103104085e-05, 'epoch': 1.95}
{'loss': 0.0476, 'grad_norm': 0.3660806119441986, 'learning_rate': 6.967979663704845e-05, 'epoch': 1.96}
{'loss': 0.0467, 'grad_norm': 0.33284708857536316, 'learning_rate': 6.944658224305604e-05, 'epoch': 1.96}
{'loss': 0.0497, 'grad_norm': 0.4984165132045746, 'learning_rate': 6.921336784906364e-05, 'epoch': 1.96}
{'loss': 0.0536, 'grad_norm': 0.6378160715103149, 'learning_rate': 6.898015345507125e-05, 'epoch': 1.97}
{'loss': 0.0505, 'grad_norm': 0.3321186900138855, 'learning_rate': 6.874693906107885e-05, 'epoch': 1.97}
{'loss': 0.0506, 'grad_norm': 0.4616713225841522, 'learning_rate': 6.851838895496631e-05, 'epoch': 1.97}
{'loss': 0.053, 'grad_norm': 0.7016632556915283, 'learning_rate': 6.828517456097391e-05, 'epoch': 1.98}
{'loss': 0.0483, 'grad_norm': 0.7618945837020874, 'learning_rate': 6.805196016698152e-05, 'epoch': 1.98}
{'loss': 0.0483, 'grad_norm': 0.40562206506729126, 'learning_rate': 6.78187457729891e-05, 'epoch': 1.98}
{'loss': 0.0481, 'grad_norm': 0.6608582139015198, 'learning_rate': 6.758553137899671e-05, 'epoch': 1.99}
{'loss': 0.0488, 'grad_norm': 0.3878304958343506, 'learning_rate': 6.735231698500431e-05, 'epoch': 1.99}
{'loss': 0.0474, 'grad_norm': 0.3633507490158081, 'learning_rate': 6.711910259101192e-05, 'epoch': 1.99}
{'loss': 0.0492, 'grad_norm': 0.693967878818512, 'learning_rate': 6.688588819701952e-05, 'epoch': 2.0}
{'loss': 0.0445, 'grad_norm': 0.3460969924926758, 'learning_rate': 6.665267380302713e-05, 'epoch': 2.0}
{'loss': 0.0368, 'grad_norm': 0.3306378424167633, 'learning_rate': 6.641945940903473e-05, 'epoch': 2.0}
{'loss': 0.0356, 'grad_norm': 0.5349001884460449, 'learning_rate': 6.618624501504233e-05, 'epoch': 2.01}
{'loss': 0.0334, 'grad_norm': 0.28966501355171204, 'learning_rate': 6.595303062104994e-05, 'epoch': 2.01}
{'loss': 0.0354, 'grad_norm': 0.3337281346321106, 'learning_rate': 6.571981622705754e-05, 'epoch': 2.01}
{'loss': 0.0353, 'grad_norm': 0.3749793767929077, 'learning_rate': 6.548660183306514e-05, 'epoch': 2.02}
{'loss': 0.0329, 'grad_norm': 0.23610371351242065, 'learning_rate': 6.525338743907275e-05, 'epoch': 2.02}
{'loss': 0.0386, 'grad_norm': 0.5579041838645935, 'learning_rate': 6.502017304508035e-05, 'epoch': 2.03}
{'loss': 0.0367, 'grad_norm': 0.4882453382015228, 'learning_rate': 6.478695865108794e-05, 'epoch': 2.03}
{'loss': 0.0349, 'grad_norm': 0.2760237753391266, 'learning_rate': 6.455374425709555e-05, 'epoch': 2.03}
{'loss': 0.0342, 'grad_norm': 0.46915826201438904, 'learning_rate': 6.432052986310315e-05, 'epoch': 2.04}
{'loss': 0.0362, 'grad_norm': 0.37398120760917664, 'learning_rate': 6.408731546911075e-05, 'epoch': 2.04}
{'loss': 0.0351, 'grad_norm': 0.4485931396484375, 'learning_rate': 6.385410107511836e-05, 'epoch': 2.04}
{'loss': 0.0335, 'grad_norm': 0.5562639832496643, 'learning_rate': 6.362088668112596e-05, 'epoch': 2.05}
{'loss': 0.0381, 'grad_norm': 0.2662842273712158, 'learning_rate': 6.338767228713356e-05, 'epoch': 2.05}
{'loss': 0.035, 'grad_norm': 0.47508764266967773, 'learning_rate': 6.315445789314117e-05, 'epoch': 2.05}
{'loss': 0.0325, 'grad_norm': 0.7716835141181946, 'learning_rate': 6.292124349914877e-05, 'epoch': 2.06}
{'loss': 0.0344, 'grad_norm': 0.3298126757144928, 'learning_rate': 6.268802910515638e-05, 'epoch': 2.06}
{'loss': 0.0344, 'grad_norm': 0.23971295356750488, 'learning_rate': 6.245481471116398e-05, 'epoch': 2.06}
{'loss': 0.0327, 'grad_norm': 0.2903779149055481, 'learning_rate': 6.222160031717158e-05, 'epoch': 2.07}
{'loss': 0.0323, 'grad_norm': 0.5227348208427429, 'learning_rate': 6.198838592317919e-05, 'epoch': 2.07}
{'loss': 0.0343, 'grad_norm': 0.4145432114601135, 'learning_rate': 6.175517152918679e-05, 'epoch': 2.07}
{'loss': 0.0347, 'grad_norm': 0.5751872062683105, 'learning_rate': 6.152195713519438e-05, 'epoch': 2.08}
{'loss': 0.033, 'grad_norm': 0.4467056691646576, 'learning_rate': 6.128874274120198e-05, 'epoch': 2.08}
{'loss': 0.0371, 'grad_norm': 0.4632644057273865, 'learning_rate': 6.105552834720959e-05, 'epoch': 2.08}
{'loss': 0.0333, 'grad_norm': 1.2672489881515503, 'learning_rate': 6.082231395321719e-05, 'epoch': 2.09}
{'loss': 0.0346, 'grad_norm': 0.536333441734314, 'learning_rate': 6.0589099559224795e-05, 'epoch': 2.09}
{'loss': 0.0351, 'grad_norm': 0.33776646852493286, 'learning_rate': 6.0355885165232406e-05, 'epoch': 2.1}
{'loss': 0.0349, 'grad_norm': 0.4733090400695801, 'learning_rate': 6.012267077124001e-05, 'epoch': 2.1}
{'loss': 0.0332, 'grad_norm': 2.597200632095337, 'learning_rate': 5.9889456377247613e-05, 'epoch': 2.1}
{'loss': 0.0387, 'grad_norm': 0.3127545714378357, 'learning_rate': 5.965624198325521e-05, 'epoch': 2.11}
{'loss': 0.0345, 'grad_norm': 0.4992066025733948, 'learning_rate': 5.9423027589262814e-05, 'epoch': 2.11}
{'loss': 0.0346, 'grad_norm': 0.4321029782295227, 'learning_rate': 5.918981319527042e-05, 'epoch': 2.11}
{'loss': 0.0331, 'grad_norm': 0.4553723633289337, 'learning_rate': 5.8956598801278015e-05, 'epoch': 2.12}
{'loss': 0.0362, 'grad_norm': 0.30154967308044434, 'learning_rate': 5.872338440728562e-05, 'epoch': 2.12}
{'loss': 0.0347, 'grad_norm': 0.3375649154186249, 'learning_rate': 5.849017001329322e-05, 'epoch': 2.12}
{'loss': 0.0324, 'grad_norm': 0.5684860944747925, 'learning_rate': 5.8256955619300826e-05, 'epoch': 2.13}
{'loss': 0.0344, 'grad_norm': 0.4683670103549957, 'learning_rate': 5.802374122530842e-05, 'epoch': 2.13}
{'loss': 0.0348, 'grad_norm': 0.33508560061454773, 'learning_rate': 5.779052683131603e-05, 'epoch': 2.13}
{'loss': 0.0347, 'grad_norm': 0.399770051240921, 'learning_rate': 5.755731243732363e-05, 'epoch': 2.14}
{'loss': 0.036, 'grad_norm': 0.4613342583179474, 'learning_rate': 5.732409804333124e-05, 'epoch': 2.14}
{'loss': 0.0338, 'grad_norm': 0.6465627551078796, 'learning_rate': 5.7090883649338845e-05, 'epoch': 2.14}
{'loss': 0.0408, 'grad_norm': 0.47052860260009766, 'learning_rate': 5.685766925534645e-05, 'epoch': 2.15}
{'loss': 0.0378, 'grad_norm': 0.24981234967708588, 'learning_rate': 5.6624454861354046e-05, 'epoch': 2.15}
{'loss': 0.0345, 'grad_norm': 0.36417174339294434, 'learning_rate': 5.639124046736165e-05, 'epoch': 2.15}
{'loss': 0.036, 'grad_norm': 0.386515736579895, 'learning_rate': 5.615802607336925e-05, 'epoch': 2.16}
{'loss': 0.0365, 'grad_norm': 0.4054291844367981, 'learning_rate': 5.592481167937686e-05, 'epoch': 2.16}
{'loss': 0.0364, 'grad_norm': 0.4919833838939667, 'learning_rate': 5.5691597285384454e-05, 'epoch': 2.17}
{'loss': 0.0334, 'grad_norm': 0.5658660531044006, 'learning_rate': 5.545838289139206e-05, 'epoch': 2.17}
{'loss': 0.0363, 'grad_norm': 0.34909966588020325, 'learning_rate': 5.522516849739966e-05, 'epoch': 2.17}
{'loss': 0.0338, 'grad_norm': 0.5269977450370789, 'learning_rate': 5.499195410340726e-05, 'epoch': 2.18}
{'loss': 0.0324, 'grad_norm': 0.36806079745292664, 'learning_rate': 5.475873970941486e-05, 'epoch': 2.18}
{'loss': 0.0364, 'grad_norm': 0.7190703749656677, 'learning_rate': 5.4525525315422466e-05, 'epoch': 2.18}
{'loss': 0.0352, 'grad_norm': 0.3565312623977661, 'learning_rate': 5.4292310921430076e-05, 'epoch': 2.19}
{'loss': 0.0372, 'grad_norm': 0.48478853702545166, 'learning_rate': 5.405909652743768e-05, 'epoch': 2.19}
{'loss': 0.0361, 'grad_norm': 0.5324252843856812, 'learning_rate': 5.3825882133445284e-05, 'epoch': 2.19}
{'loss': 0.0334, 'grad_norm': 0.5560688376426697, 'learning_rate': 5.359266773945289e-05, 'epoch': 2.2}
{'loss': 0.034, 'grad_norm': 0.43669241666793823, 'learning_rate': 5.3359453345460484e-05, 'epoch': 2.2}
{'loss': 0.0324, 'grad_norm': 0.319802850484848, 'learning_rate': 5.312623895146809e-05, 'epoch': 2.2}
{'loss': 0.0327, 'grad_norm': 0.28515100479125977, 'learning_rate': 5.289302455747569e-05, 'epoch': 2.21}
{'loss': 0.0356, 'grad_norm': 0.6164060235023499, 'learning_rate': 5.265981016348329e-05, 'epoch': 2.21}
{'loss': 0.0339, 'grad_norm': 0.46448248624801636, 'learning_rate': 5.242659576949089e-05, 'epoch': 2.21}
{'loss': 0.0348, 'grad_norm': 0.3172297477722168, 'learning_rate': 5.2193381375498496e-05, 'epoch': 2.22}
{'loss': 0.0348, 'grad_norm': 0.2931045591831207, 'learning_rate': 5.19601669815061e-05, 'epoch': 2.22}
{'loss': 0.0324, 'grad_norm': 0.3860069513320923, 'learning_rate': 5.17269525875137e-05, 'epoch': 2.22}
{'loss': 0.0349, 'grad_norm': 0.2839795649051666, 'learning_rate': 5.14937381935213e-05, 'epoch': 2.23}
{'loss': 0.0307, 'grad_norm': 0.5709221363067627, 'learning_rate': 5.126052379952891e-05, 'epoch': 2.23}
{'loss': 0.0369, 'grad_norm': 0.428083598613739, 'learning_rate': 5.1027309405536515e-05, 'epoch': 2.24}
{'loss': 0.0361, 'grad_norm': 0.27062246203422546, 'learning_rate': 5.079409501154412e-05, 'epoch': 2.24}
{'loss': 0.0322, 'grad_norm': 0.37292009592056274, 'learning_rate': 5.056088061755172e-05, 'epoch': 2.24}
{'loss': 0.0392, 'grad_norm': 0.46390366554260254, 'learning_rate': 5.032766622355932e-05, 'epoch': 2.25}
{'loss': 0.035, 'grad_norm': 0.4877934753894806, 'learning_rate': 5.0094451829566923e-05, 'epoch': 2.25}
{'loss': 0.0325, 'grad_norm': 0.5269477963447571, 'learning_rate': 4.986123743557453e-05, 'epoch': 2.25}
{'loss': 0.0351, 'grad_norm': 0.3246478736400604, 'learning_rate': 4.962802304158213e-05, 'epoch': 2.26}
{'loss': 0.0368, 'grad_norm': 0.34111568331718445, 'learning_rate': 4.939480864758973e-05, 'epoch': 2.26}
{'loss': 0.033, 'grad_norm': 0.5485515594482422, 'learning_rate': 4.9166258541477184e-05, 'epoch': 2.26}
{'loss': 0.0365, 'grad_norm': 0.4987030625343323, 'learning_rate': 4.893304414748479e-05, 'epoch': 2.27}
{'loss': 0.0342, 'grad_norm': 0.34873059391975403, 'learning_rate': 4.8699829753492385e-05, 'epoch': 2.27}
{'loss': 0.0365, 'grad_norm': 0.4851405620574951, 'learning_rate': 4.846661535949999e-05, 'epoch': 2.27}
{'loss': 0.0338, 'grad_norm': 0.34296658635139465, 'learning_rate': 4.823340096550759e-05, 'epoch': 2.28}
{'loss': 0.0348, 'grad_norm': 0.2999184727668762, 'learning_rate': 4.8000186571515196e-05, 'epoch': 2.28}
{'loss': 0.0326, 'grad_norm': 0.3479604423046112, 'learning_rate': 4.77669721775228e-05, 'epoch': 2.28}
{'loss': 0.0331, 'grad_norm': 0.3538825213909149, 'learning_rate': 4.7533757783530404e-05, 'epoch': 2.29}
{'loss': 0.0316, 'grad_norm': 0.42615723609924316, 'learning_rate': 4.730054338953801e-05, 'epoch': 2.29}
{'loss': 0.0344, 'grad_norm': 0.30995386838912964, 'learning_rate': 4.7067328995545605e-05, 'epoch': 2.29}
{'loss': 0.0343, 'grad_norm': 0.3503122627735138, 'learning_rate': 4.683411460155321e-05, 'epoch': 2.3}
{'loss': 0.0335, 'grad_norm': 0.34819290041923523, 'learning_rate': 4.660090020756081e-05, 'epoch': 2.3}
{'loss': 0.03, 'grad_norm': 0.4882148802280426, 'learning_rate': 4.6367685813568416e-05, 'epoch': 2.31}
{'loss': 0.03, 'grad_norm': 0.3530893325805664, 'learning_rate': 4.613447141957602e-05, 'epoch': 2.31}
{'loss': 0.0319, 'grad_norm': 0.3895953595638275, 'learning_rate': 4.590125702558362e-05, 'epoch': 2.31}
{'loss': 0.0326, 'grad_norm': 0.9464472532272339, 'learning_rate': 4.566804263159122e-05, 'epoch': 2.32}
{'loss': 0.0317, 'grad_norm': 0.40254050493240356, 'learning_rate': 4.5434828237598824e-05, 'epoch': 2.32}
{'loss': 0.0323, 'grad_norm': 0.30105891823768616, 'learning_rate': 4.520161384360643e-05, 'epoch': 2.32}
{'loss': 0.0343, 'grad_norm': 0.36658185720443726, 'learning_rate': 4.496839944961403e-05, 'epoch': 2.33}
{'loss': 0.0331, 'grad_norm': 0.5039380788803101, 'learning_rate': 4.4735185055621635e-05, 'epoch': 2.33}
{'loss': 0.0321, 'grad_norm': 0.28331345319747925, 'learning_rate': 4.450197066162924e-05, 'epoch': 2.33}
{'loss': 0.0327, 'grad_norm': 0.4665045142173767, 'learning_rate': 4.426875626763684e-05, 'epoch': 2.34}
{'loss': 0.0335, 'grad_norm': 0.43627023696899414, 'learning_rate': 4.403554187364444e-05, 'epoch': 2.34}
{'loss': 0.0326, 'grad_norm': 0.30109697580337524, 'learning_rate': 4.3802327479652044e-05, 'epoch': 2.34}
{'loss': 0.0331, 'grad_norm': 0.39686283469200134, 'learning_rate': 4.356911308565965e-05, 'epoch': 2.35}
{'loss': 0.0359, 'grad_norm': 0.7168400883674622, 'learning_rate': 4.333589869166725e-05, 'epoch': 2.35}
{'loss': 0.0336, 'grad_norm': 0.3699158728122711, 'learning_rate': 4.3102684297674855e-05, 'epoch': 2.35}
{'loss': 0.0311, 'grad_norm': 0.5623802542686462, 'learning_rate': 4.286946990368246e-05, 'epoch': 2.36}
{'loss': 0.0354, 'grad_norm': 0.35243186354637146, 'learning_rate': 4.263625550969006e-05, 'epoch': 2.36}
{'loss': 0.0337, 'grad_norm': 0.36140644550323486, 'learning_rate': 4.240304111569766e-05, 'epoch': 2.36}
{'loss': 0.0315, 'grad_norm': 0.2917786240577698, 'learning_rate': 4.216982672170526e-05, 'epoch': 2.37}
{'loss': 0.0339, 'grad_norm': 0.35650479793548584, 'learning_rate': 4.1936612327712874e-05, 'epoch': 2.37}
{'loss': 0.0321, 'grad_norm': 0.36134111881256104, 'learning_rate': 4.170339793372047e-05, 'epoch': 2.38}
{'loss': 0.0345, 'grad_norm': 0.20407159626483917, 'learning_rate': 4.1470183539728074e-05, 'epoch': 2.38}
{'loss': 0.0343, 'grad_norm': 0.2544074058532715, 'learning_rate': 4.123696914573568e-05, 'epoch': 2.38}
{'loss': 0.0359, 'grad_norm': 0.5042770504951477, 'learning_rate': 4.100375475174328e-05, 'epoch': 2.39}
{'loss': 0.0367, 'grad_norm': 0.352549284696579, 'learning_rate': 4.077054035775088e-05, 'epoch': 2.39}
{'loss': 0.032, 'grad_norm': 0.538489580154419, 'learning_rate': 4.053732596375848e-05, 'epoch': 2.39}
{'loss': 0.0313, 'grad_norm': 0.38844045996665955, 'learning_rate': 4.030411156976609e-05, 'epoch': 2.4}
{'loss': 0.0334, 'grad_norm': 0.508508563041687, 'learning_rate': 4.007089717577369e-05, 'epoch': 2.4}
{'loss': 0.0348, 'grad_norm': 0.4958086907863617, 'learning_rate': 3.9837682781781294e-05, 'epoch': 2.4}
{'loss': 0.0307, 'grad_norm': 0.25659263134002686, 'learning_rate': 3.96044683877889e-05, 'epoch': 2.41}
