C:\Users\Hello\mlops-neural-machine-translation\src\training\run_opus.py:110: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `Trainer.__init__`. Use `processing_class` instead.
  trainer = Trainer(
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None}.
                                                                                                                                                               
{'loss': 0.7166, 'grad_norm': 1.164286732673645, 'learning_rate': 0.0004992128738849046, 'epoch': 0.0}
{'loss': 0.1167, 'grad_norm': 0.42099395394325256, 'learning_rate': 9.959769109672905e-05, 'epoch': 0.8}
{'loss': 0.1297, 'grad_norm': 0.6408820152282715, 'learning_rate': 9.872310652440092e-05, 'epoch': 0.8}
{'loss': 0.1261, 'grad_norm': 0.5565075874328613, 'learning_rate': 9.784852195207277e-05, 'epoch': 0.8}
{'loss': 0.1323, 'grad_norm': 0.6871374249458313, 'learning_rate': 9.697393737974462e-05, 'epoch': 0.81}
{'loss': 0.1283, 'grad_norm': 0.8938831090927124, 'learning_rate': 9.609935280741648e-05, 'epoch': 0.81}
{'loss': 0.1265, 'grad_norm': 0.7494613528251648, 'learning_rate': 9.522476823508835e-05, 'epoch': 0.81}
{'loss': 0.1226, 'grad_norm': 0.7977621555328369, 'learning_rate': 9.435018366276019e-05, 'epoch': 0.81}
{'loss': 0.12, 'grad_norm': 0.9838893413543701, 'learning_rate': 9.347559909043204e-05, 'epoch': 0.81}
{'loss': 0.1112, 'grad_norm': 0.38879573345184326, 'learning_rate': 9.26010145181039e-05, 'epoch': 0.82}
{'loss': 0.1214, 'grad_norm': 0.6451236009597778, 'learning_rate': 9.172642994577577e-05, 'epoch': 0.82}
{'loss': 0.108, 'grad_norm': 0.5749026536941528, 'learning_rate': 9.085184537344761e-05, 'epoch': 0.82}
{'loss': 0.1125, 'grad_norm': 0.679104745388031, 'learning_rate': 8.997726080111947e-05, 'epoch': 0.82}
{'loss': 0.1217, 'grad_norm': 1.0859260559082031, 'learning_rate': 8.910267622879132e-05, 'epoch': 0.82}
{'loss': 0.1248, 'grad_norm': 0.4265434145927429, 'learning_rate': 8.822809165646319e-05, 'epoch': 0.82}
{'loss': 0.1265, 'grad_norm': 0.4847772419452667, 'learning_rate': 8.735350708413503e-05, 'epoch': 0.83}
{'loss': 0.1182, 'grad_norm': 0.7654677033424377, 'learning_rate': 8.647892251180689e-05, 'epoch': 0.83}
{'loss': 0.1204, 'grad_norm': 0.5821918249130249, 'learning_rate': 8.560433793947874e-05, 'epoch': 0.83}
{'loss': 0.1167, 'grad_norm': 0.5124894976615906, 'learning_rate': 8.472975336715061e-05, 'epoch': 0.83}
{'loss': 0.1224, 'grad_norm': 0.38782307505607605, 'learning_rate': 8.385516879482247e-05, 'epoch': 0.83}
{'loss': 0.123, 'grad_norm': 0.47606512904167175, 'learning_rate': 8.298058422249431e-05, 'epoch': 0.83}
{'loss': 0.1215, 'grad_norm': 0.6332141757011414, 'learning_rate': 8.210599965016617e-05, 'epoch': 0.84}
{'loss': 0.1285, 'grad_norm': 0.41064438223838806, 'learning_rate': 8.123141507783804e-05, 'epoch': 0.84}
{'loss': 0.1158, 'grad_norm': 0.5858843922615051, 'learning_rate': 8.035683050550989e-05, 'epoch': 0.84}
{'loss': 0.1178, 'grad_norm': 0.4421924650669098, 'learning_rate': 7.948224593318173e-05, 'epoch': 0.84}
{'loss': 0.1118, 'grad_norm': 0.3210286498069763, 'learning_rate': 7.860766136085359e-05, 'epoch': 0.84}
{'loss': 0.1143, 'grad_norm': 0.49658656120300293, 'learning_rate': 7.773307678852546e-05, 'epoch': 0.84}
{'loss': 0.1147, 'grad_norm': 1.2145825624465942, 'learning_rate': 7.685849221619731e-05, 'epoch': 0.85}
{'loss': 0.0971, 'grad_norm': 0.47792431712150574, 'learning_rate': 7.598390764386916e-05, 'epoch': 0.85}
{'loss': 0.1108, 'grad_norm': 0.5607101321220398, 'learning_rate': 7.510932307154101e-05, 'epoch': 0.85}
{'loss': 0.1124, 'grad_norm': 0.5544235110282898, 'learning_rate': 7.423473849921288e-05, 'epoch': 0.85}
{'loss': 0.1159, 'grad_norm': 0.7251967191696167, 'learning_rate': 7.336015392688474e-05, 'epoch': 0.85}
{'loss': 0.1224, 'grad_norm': 0.5265011787414551, 'learning_rate': 7.248556935455659e-05, 'epoch': 0.86}
{'loss': 0.126, 'grad_norm': 0.8684160709381104, 'learning_rate': 7.161098478222843e-05, 'epoch': 0.86}
{'loss': 0.1074, 'grad_norm': 0.7098034024238586, 'learning_rate': 7.07364002099003e-05, 'epoch': 0.86}
{'loss': 0.1296, 'grad_norm': 0.8255816102027893, 'learning_rate': 6.986181563757216e-05, 'epoch': 0.86}
{'loss': 0.1105, 'grad_norm': 0.6371963620185852, 'learning_rate': 6.898723106524401e-05, 'epoch': 0.86}
{'loss': 0.122, 'grad_norm': 0.7629665732383728, 'learning_rate': 6.811264649291586e-05, 'epoch': 0.86}
{'loss': 0.1078, 'grad_norm': 0.5152626037597656, 'learning_rate': 6.723806192058773e-05, 'epoch': 0.87}
{'loss': 0.1097, 'grad_norm': 0.45365390181541443, 'learning_rate': 6.636347734825958e-05, 'epoch': 0.87}
{'loss': 0.1019, 'grad_norm': 0.6069024801254272, 'learning_rate': 6.548889277593144e-05, 'epoch': 0.87}
{'loss': 0.1184, 'grad_norm': 0.46785634756088257, 'learning_rate': 6.461430820360328e-05, 'epoch': 0.87}
{'loss': 0.114, 'grad_norm': 1.1790251731872559, 'learning_rate': 6.373972363127515e-05, 'epoch': 0.87}
{'loss': 0.1042, 'grad_norm': 0.80240398645401, 'learning_rate': 6.2865139058947e-05, 'epoch': 0.87}
{'loss': 0.1122, 'grad_norm': 0.5602073073387146, 'learning_rate': 6.199055448661886e-05, 'epoch': 0.88}
{'loss': 0.1032, 'grad_norm': 0.5026832818984985, 'learning_rate': 6.111596991429071e-05, 'epoch': 0.88}
{'loss': 0.1155, 'grad_norm': 0.6064993739128113, 'learning_rate': 6.024138534196257e-05, 'epoch': 0.88}
{'loss': 0.1153, 'grad_norm': 0.6744738817214966, 'learning_rate': 5.9366800769634426e-05, 'epoch': 0.88}
{'loss': 0.1125, 'grad_norm': 0.5994846820831299, 'learning_rate': 5.849221619730628e-05, 'epoch': 0.88}
{'loss': 0.1069, 'grad_norm': 0.8561441898345947, 'learning_rate': 5.761763162497814e-05, 'epoch': 0.89}
{'loss': 0.101, 'grad_norm': 0.7180712223052979, 'learning_rate': 5.674304705264999e-05, 'epoch': 0.89}
{'loss': 0.1217, 'grad_norm': 0.808676540851593, 'learning_rate': 5.586846248032185e-05, 'epoch': 0.89}
{'loss': 0.1072, 'grad_norm': 0.39663270115852356, 'learning_rate': 5.4993877907993704e-05, 'epoch': 0.89}
{'loss': 0.1168, 'grad_norm': 0.9387177228927612, 'learning_rate': 5.411929333566556e-05, 'epoch': 0.89}
{'loss': 0.1085, 'grad_norm': 0.4464058578014374, 'learning_rate': 5.3244708763337416e-05, 'epoch': 0.89}
{'loss': 0.1118, 'grad_norm': 0.4786192774772644, 'learning_rate': 5.237012419100927e-05, 'epoch': 0.9}
{'loss': 0.1037, 'grad_norm': 0.5917370915412903, 'learning_rate': 5.149553961868113e-05, 'epoch': 0.9}
{'loss': 0.1066, 'grad_norm': 0.3869476616382599, 'learning_rate': 5.062095504635298e-05, 'epoch': 0.9}
{'loss': 0.1112, 'grad_norm': 0.6719125509262085, 'learning_rate': 4.974637047402484e-05, 'epoch': 0.9}
{'loss': 0.1086, 'grad_norm': 0.5405300259590149, 'learning_rate': 4.88717859016967e-05, 'epoch': 0.9}
{'loss': 0.107, 'grad_norm': 0.8779597878456116, 'learning_rate': 4.799720132936855e-05, 'epoch': 0.9}
{'loss': 0.1058, 'grad_norm': 0.7663654088973999, 'learning_rate': 4.712261675704041e-05, 'epoch': 0.91}
{'loss': 0.112, 'grad_norm': 0.29701775312423706, 'learning_rate': 4.624803218471226e-05, 'epoch': 0.91}
{'loss': 0.1095, 'grad_norm': 0.3982507288455963, 'learning_rate': 4.537344761238412e-05, 'epoch': 0.91}
{'loss': 0.1053, 'grad_norm': 0.7263896465301514, 'learning_rate': 4.449886304005597e-05, 'epoch': 0.91}
{'loss': 0.1167, 'grad_norm': 0.7182626128196716, 'learning_rate': 4.3624278467727834e-05, 'epoch': 0.91}
{'loss': 0.1178, 'grad_norm': 0.5634129047393799, 'learning_rate': 4.274969389539968e-05, 'epoch': 0.91}
{'loss': 0.1077, 'grad_norm': 0.41079607605934143, 'learning_rate': 4.1875109323071545e-05, 'epoch': 0.92}
{'loss': 0.1141, 'grad_norm': 0.5434683561325073, 'learning_rate': 4.1000524750743394e-05, 'epoch': 0.92}
{'loss': 0.1038, 'grad_norm': 1.003126859664917, 'learning_rate': 4.012594017841526e-05, 'epoch': 0.92}
{'loss': 0.105, 'grad_norm': 0.9561074376106262, 'learning_rate': 3.9251355606087106e-05, 'epoch': 0.92}
{'loss': 0.1081, 'grad_norm': 0.6018854975700378, 'learning_rate': 3.837677103375897e-05, 'epoch': 0.92}
{'loss': 0.0927, 'grad_norm': 0.3710615038871765, 'learning_rate': 3.750218646143082e-05, 'epoch': 0.93}
{'loss': 0.1113, 'grad_norm': 0.509303092956543, 'learning_rate': 3.662760188910268e-05, 'epoch': 0.93}
{'loss': 0.1159, 'grad_norm': 0.6929998993873596, 'learning_rate': 3.5753017316774535e-05, 'epoch': 0.93}
{'loss': 0.101, 'grad_norm': 0.5349216461181641, 'learning_rate': 3.487843274444639e-05, 'epoch': 0.93}
{'loss': 0.1001, 'grad_norm': 0.4686281681060791, 'learning_rate': 3.4003848172118246e-05, 'epoch': 0.93}
{'loss': 0.1039, 'grad_norm': 0.6947174072265625, 'learning_rate': 3.31292635997901e-05, 'epoch': 0.93}
{'loss': 0.1135, 'grad_norm': 0.9012882113456726, 'learning_rate': 3.225467902746196e-05, 'epoch': 0.94}
{'loss': 0.1091, 'grad_norm': 0.7816530466079712, 'learning_rate': 3.138009445513381e-05, 'epoch': 0.94}
{'loss': 0.1015, 'grad_norm': 0.7213994264602661, 'learning_rate': 3.050550988280567e-05, 'epoch': 0.94}
{'loss': 0.087, 'grad_norm': 0.7172855138778687, 'learning_rate': 2.9630925310477524e-05, 'epoch': 0.94}
{'loss': 0.11, 'grad_norm': 0.4531276524066925, 'learning_rate': 2.875634073814938e-05, 'epoch': 0.94}
{'loss': 0.1048, 'grad_norm': 0.6999512314796448, 'learning_rate': 2.7881756165821235e-05, 'epoch': 0.94}
{'loss': 0.1115, 'grad_norm': 0.6572485566139221, 'learning_rate': 2.700717159349309e-05, 'epoch': 0.95}
{'loss': 0.1041, 'grad_norm': 0.6489238142967224, 'learning_rate': 2.6132587021164947e-05, 'epoch': 0.95}
{'loss': 0.0889, 'grad_norm': 0.6823477149009705, 'learning_rate': 2.5258002448836802e-05, 'epoch': 0.95}
{'loss': 0.118, 'grad_norm': 0.49831855297088623, 'learning_rate': 2.4383417876508658e-05, 'epoch': 0.95}
{'loss': 0.1096, 'grad_norm': 0.9411983489990234, 'learning_rate': 2.3508833304180514e-05, 'epoch': 0.95}
{'loss': 0.1037, 'grad_norm': 0.5219405293464661, 'learning_rate': 2.263424873185237e-05, 'epoch': 0.96}
{'loss': 0.0958, 'grad_norm': 0.5963823795318604, 'learning_rate': 2.1759664159524225e-05, 'epoch': 0.96}
{'loss': 0.1005, 'grad_norm': 0.4921630322933197, 'learning_rate': 2.088507958719608e-05, 'epoch': 0.96}
{'loss': 0.0897, 'grad_norm': 0.6236622929573059, 'learning_rate': 2.0010495014867936e-05, 'epoch': 0.96}
{'loss': 0.1103, 'grad_norm': 0.6412580013275146, 'learning_rate': 1.913591044253979e-05, 'epoch': 0.96}
{'loss': 0.1121, 'grad_norm': 0.47704610228538513, 'learning_rate': 1.826132587021165e-05, 'epoch': 0.96}
{'loss': 0.102, 'grad_norm': 0.4412539005279541, 'learning_rate': 1.7386741297883506e-05, 'epoch': 0.97}
{'loss': 0.1065, 'grad_norm': 0.536735475063324, 'learning_rate': 1.6512156725555362e-05, 'epoch': 0.97}
{'loss': 0.1077, 'grad_norm': 0.7037909626960754, 'learning_rate': 1.5655063844673778e-05, 'epoch': 0.97}
{'loss': 0.1094, 'grad_norm': 0.6766993999481201, 'learning_rate': 1.4780479272345637e-05, 'epoch': 0.97}
{'loss': 0.1085, 'grad_norm': 1.3277926445007324, 'learning_rate': 1.3905894700017493e-05, 'epoch': 0.97}
{'loss': 0.1106, 'grad_norm': 0.7565535306930542, 'learning_rate': 1.3031310127689349e-05, 'epoch': 0.97}
{'loss': 0.0971, 'grad_norm': 0.328261137008667, 'learning_rate': 1.2156725555361204e-05, 'epoch': 0.98}
{'loss': 0.1095, 'grad_norm': 0.541806161403656, 'learning_rate': 1.128214098303306e-05, 'epoch': 0.98}
{'loss': 0.0975, 'grad_norm': 0.8738158941268921, 'learning_rate': 1.0407556410704915e-05, 'epoch': 0.98}
{'loss': 0.0981, 'grad_norm': 0.6397626399993896, 'learning_rate': 9.532971838376771e-06, 'epoch': 0.98}
{'loss': 0.0971, 'grad_norm': 0.7834902405738831, 'learning_rate': 8.658387266048628e-06, 'epoch': 0.98}
{'loss': 0.0973, 'grad_norm': 0.6239734888076782, 'learning_rate': 7.783802693720482e-06, 'epoch': 0.98}
{'loss': 0.1026, 'grad_norm': 0.5688531398773193, 'learning_rate': 6.909218121392339e-06, 'epoch': 0.99}
{'loss': 0.1072, 'grad_norm': 0.7193088531494141, 'learning_rate': 6.034633549064194e-06, 'epoch': 0.99}
{'loss': 0.0916, 'grad_norm': 0.5702990889549255, 'learning_rate': 5.16004897673605e-06, 'epoch': 0.99}
{'loss': 0.1025, 'grad_norm': 0.5900291800498962, 'learning_rate': 4.2854644044079064e-06, 'epoch': 0.99}
{'loss': 0.1023, 'grad_norm': 0.6539994478225708, 'learning_rate': 3.4108798320797625e-06, 'epoch': 0.99}
{'loss': 0.1104, 'grad_norm': 0.6146453022956848, 'learning_rate': 2.5362952597516177e-06, 'epoch': 1.0}
{'loss': 0.1005, 'grad_norm': 0.4488530457019806, 'learning_rate': 1.661710687423474e-06, 'epoch': 1.0}
{'loss': 0.1152, 'grad_norm': 0.6674047112464905, 'learning_rate': 7.871261150953298e-07, 'epoch': 1.0}
{'train_runtime': 4525.9194, 'train_samples_per_second': 50.526, 'train_steps_per_second': 6.316, 'train_loss': 0.19144031548178944, 'epoch': 1.0}
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1588/1588 [01:20<00:00, 19.66it/s]
BLEU (Opus CPU):   0%|▏                                                                                                   | 19/12705 [00:07<1:22:16,  2.57it/s]
Traceback (most recent call last):
  File "C:\Users\Hello\mlops-neural-machine-translation\src\main.py", line 59, in <module>
    bleu, train_loss, val_loss = run_opus_config(
  File "C:\Users\Hello\mlops-neural-machine-translation\src\training\run_opus.py", line 138, in run_opus_config
    gen_ids = model_cpu.generate(
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\torch\utils\_contextlib.py", line 116, in decorate_context
    return func(*args, **kwargs)
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\generation\utils.py", line 2564, in generate
    result = decoding_method(
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\generation\utils.py", line 3377, in _beam_search
    model_kwargs["past_key_values"].reorder_cache(beam_idx)
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\cache_utils.py", line 1309, in reorder_cache
    self.cross_attention_cache.reorder_cache(beam_idx)
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\cache_utils.py", line 832, in reorder_cache
    self.layers[layer_idx].reorder_cache(beam_idx)
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\cache_utils.py", line 81, in reorder_cache
    self.values = self.values.index_select(0, beam_idx.to(self.values.device))
KeyboardInterrupt
Traceback (most recent call last):
  File "C:\Users\Hello\mlops-neural-machine-translation\src\main.py", line 59, in <module>
    bleu, train_loss, val_loss = run_opus_config(
  File "C:\Users\Hello\mlops-neural-machine-translation\src\training\run_opus.py", line 138, in run_opus_config
    gen_ids = model_cpu.generate(
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\torch\utils\_contextlib.py", line 116, in decorate_context
    return func(*args, **kwargs)
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\generation\utils.py", line 2564, in generate
    result = decoding_method(
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\generation\utils.py", line 3377, in _beam_search
    model_kwargs["past_key_values"].reorder_cache(beam_idx)
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\cache_utils.py", line 1309, in reorder_cache
    self.cross_attention_cache.reorder_cache(beam_idx)
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\cache_utils.py", line 832, in reorder_cache
    self.layers[layer_idx].reorder_cache(beam_idx)
  File "C:\Users\Hello\anaconda3\envs\trans\lib\site-packages\transformers\cache_utils.py", line 81, in reorder_cache
    self.values = self.values.index_select(0, beam_idx.to(self.values.device))
KeyboardInterrupt
